n_influencers,valid_1,valid_2,n,p,num_edges,mean_degrees,std_num_followers,std_num_followings
4983,1,1,5000,1e-06,17,0.0034,0.05821030836544332,0.05821030836544332
4979,1,1,5000,1e-06,21,0.0042,0.06467116822819888,0.06467116822819888
4972,1,1,5000,1e-06,28,0.0056,0.07462332075162563,0.07462332075162563
4971,1,1,5000,1e-06,29,0.0058,0.07593655246322419,0.07593655246322419
4982,1,1,5000,1e-06,18,0.0036,0.05989190262464534,0.05989190262464534
4966,1,1,5000,1e-06,34,0.0068,0.08218126307133518,0.08218126307133518
4979,1,1,5000,1e-06,21,0.0042,0.06467116822819888,0.06467116822819888
4973,1,1,5000,1e-06,27,0.0054,0.07328601503697688,0.07328601503697688
4979,1,1,5000,1e-06,21,0.0042,0.06467116822819888,0.06467116822819888
4980,1,1,5000,1e-06,20,0.004,0.063118935352238,0.063118935352238
4965,1,1,5000,1e-06,35,0.007,0.08337265738837883,0.08337265738837883
4981,1,1,5000,1e-06,19,0.0038,0.06152690468404858,0.06152690468404858
4978,1,1,5000,1e-06,22,0.0044,0.06618640343756413,0.06618640343756413
4966,1,1,5000,1e-06,34,0.0068,0.08457990305031095,0.08218126307133518
4983,1,1,5000,1e-06,17,0.0034,0.05821030836544332,0.05821030836544332
4988,1,1,5000,1e-06,12,0.0024,0.04893097178679369,0.04893097178679369
4972,1,1,5000,1e-06,29,0.0058,0.07593655246322419,0.07852617398039968
4974,1,1,5000,1e-06,26,0.0052,0.07192329247191065,0.07192329247191065
4973,1,1,5000,1e-06,27,0.0054,0.07328601503697688,0.07328601503697688
4975,1,1,5000,1e-06,25,0.005,0.07053367989832943,0.07053367989832943
4973,1,1,5000,1e-06,27,0.0054,0.07328601503697688,0.07328601503697688
4977,1,1,5000,1e-06,23,0.0046,0.06766712643521963,0.06766712643521963
4979,1,1,5000,1e-06,21,0.0042,0.06467116822819888,0.06467116822819888
4968,1,1,5000,1e-06,32,0.0064,0.07974358908401352,0.07974358908401352
4980,1,1,5000,1e-06,20,0.004,0.063118935352238,0.063118935352238
4978,1,1,5000,1e-06,22,0.0044,0.06618640343756413,0.06618640343756413
4979,1,1,5000,1e-06,21,0.0042,0.06467116822819888,0.06467116822819888
4978,1,1,5000,1e-06,22,0.0044,0.06618640343756413,0.06618640343756413
4978,1,1,5000,1e-06,22,0.0044,0.06618640343756413,0.06618640343756413
4986,1,1,5000,1e-06,14,0.0028,0.05284089325512959,0.05284089325512959
4981,1,1,5000,1e-06,19,0.0038,0.06152690468404858,0.06152690468404858
4972,1,1,5000,1e-06,28,0.0056,0.07462332075162563,0.07462332075162563
4979,1,1,5000,1e-06,21,0.0042,0.06467116822819888,0.06467116822819888
4974,1,1,5000,1e-06,26,0.0052,0.07192329247191065,0.07192329247191065
4976,1,1,5000,1e-06,24,0.0048,0.06911555541265656,0.06911555541265656
4974,1,1,5000,1e-06,26,0.0052,0.07192329247191065,0.07192329247191065
4978,1,1,5000,1e-06,22,0.0044,0.06618640343756413,0.06618640343756413
4977,1,1,5000,1e-06,23,0.0046,0.06766712643521963,0.06766712643521963
4971,1,1,5000,1e-06,29,0.0058,0.07593655246322419,0.07593655246322419
4975,1,1,5000,1e-06,25,0.005,0.07053367989832943,0.07053367989832943
4970,1,1,5000,1e-06,30,0.006,0.0772269383052313,0.0772269383052313
4972,1,1,5000,1e-06,28,0.0056,0.07725697379525036,0.07462332075162563
4979,1,1,5000,1e-06,21,0.0042,0.06467116822819888,0.06467116822819888
4974,1,1,5000,1e-06,26,0.0052,0.07192329247191065,0.07192329247191065
4974,1,1,5000,1e-06,26,0.0052,0.07192329247191065,0.07192329247191065
4964,1,1,5000,1e-06,36,0.0072,0.08454679177828098,0.08454679177828098
4982,1,1,5000,1e-06,18,0.0036,0.05989190262464534,0.05989190262464534
4974,1,1,5000,1e-06,26,0.0052,0.07192329247191065,0.07192329247191065
4975,1,1,5000,1e-06,25,0.005,0.07053367989832943,0.07053367989832943
4979,1,1,5000,1e-06,21,0.0042,0.06467116822819888,0.06467116822819888
4976,1,1,5000,1e-06,25,0.005,0.0733143914930759,0.0733143914930759
4973,1,1,5000,1e-06,27,0.0054,0.07328601503697688,0.07328601503697688
4978,1,1,5000,1e-06,22,0.0044,0.06618640343756413,0.06618640343756413
4964,1,1,5000,1e-06,36,0.0072,0.08688014732952518,0.08454679177828098
4979,1,1,5000,1e-06,21,0.0042,0.06467116822819888,0.06467116822819888
4977,1,1,5000,1e-06,23,0.0046,0.06766712643521963,0.06766712643521963
4977,1,1,5000,1e-06,23,0.0046,0.06766712643521963,0.06766712643521963
4979,1,1,5000,1e-06,21,0.0042,0.06467116822819888,0.06467116822819888
4975,1,1,5000,1e-06,25,0.005,0.07053367989832943,0.07053367989832943
4972,1,1,5000,1e-06,28,0.0056,0.07462332075162563,0.07462332075162563
4977,1,1,5000,1e-06,23,0.0046,0.07056089568592507,0.06766712643521963
4974,1,1,5000,1e-06,26,0.0052,0.07192329247191065,0.07192329247191065
4977,1,1,5000,1e-06,23,0.0046,0.06766712643521963,0.06766712643521963
4978,1,1,5000,1e-06,22,0.0044,0.06618640343756413,0.06618640343756413
4974,1,1,5000,1e-06,26,0.0052,0.07465226051500383,0.07192329247191065
4974,1,1,5000,1e-06,26,0.0052,0.07192329247191065,0.07192329247191065
4977,1,1,5000,1e-06,23,0.0046,0.06766712643521963,0.06766712643521963
4974,1,1,5000,1e-06,26,0.0052,0.07192329247191065,0.07192329247191065
4971,1,1,5000,1e-06,29,0.0058,0.07593655246322419,0.07593655246322419
4976,1,1,5000,1e-06,24,0.0048,0.06911555541265656,0.06911555541265656
4988,1,1,5000,1e-06,12,0.0024,0.04893097178679369,0.04893097178679369
4756,1,1,5000,1e-05,249,0.0498,0.2256545146900456,0.22208097622263823
4777,1,1,5000,1e-05,231,0.0462,0.21369501631998813,0.2174064396470353
4760,1,1,5000,1e-05,246,0.0492,0.22176419909444356,0.22176419909444356
4770,1,1,5000,1e-05,234,0.0468,0.2177378239994145,0.2149645552178312
4765,1,1,5000,1e-05,243,0.0486,0.21780275480351483,0.22234666626689054
4759,1,1,5000,1e-05,252,0.0504,0.2241870647472775,0.22860411194901986
4740,1,1,5000,1e-05,266,0.0532,0.23145142038881505,0.22971669508331344
4769,1,1,5000,1e-05,239,0.0478,0.22161940348263734,0.22071511049314227
4751,1,1,5000,1e-05,260,0.052,0.22824548188299368,0.2317239737273638
4753,1,1,5000,1e-05,255,0.051,0.22270832943560956,0.22803289236423765
4744,1,1,5000,1e-05,261,0.0522,0.2268813786982087,0.2268813786982087
4754,1,1,5000,1e-05,256,0.0512,0.22578432186491604,0.22930015263841408
4758,1,1,5000,1e-05,247,0.0494,0.2194530473700468,0.22126825348431708
4764,1,1,5000,1e-05,242,0.0484,0.2237352006278851,0.22013050674543044
4758,1,1,5000,1e-05,250,0.05,0.22248595461286988,0.22516660498395405
4754,1,1,5000,1e-05,249,0.0498,0.22297973002046623,0.22027246763951233
4757,1,1,5000,1e-05,248,0.0496,0.22077101258996845,0.2216750775346656
4753,1,1,5000,1e-05,256,0.0512,0.22754902768414545,0.2310380055315575
4738,1,1,5000,1e-05,269,0.0538,0.23346425850652172,0.23174460080010495
4753,1,1,5000,1e-05,251,0.0502,0.22733226783719024,0.22199090071442118
4765,1,1,5000,1e-05,241,0.0482,0.2178916244374712,0.21971973056600994
4747,1,1,5000,1e-05,259,0.0518,0.2278524961460813,0.22697303804637237
4757,1,1,5000,1e-05,248,0.0496,0.22347223541191868,0.2216750775346656
4768,1,1,5000,1e-05,241,0.0482,0.21697179540207523,0.2224337204652208
4755,1,1,5000,1e-05,254,0.0508,0.22763866103981548,0.22763866103981548
4742,1,1,5000,1e-05,264,0.0528,0.2298089641419586,0.2289370219077727
4746,1,1,5000,1e-05,262,0.0524,0.23249567737917193,0.23076880205088382
4768,1,1,5000,1e-05,240,0.048,0.217476435505091,0.22112439937736403
4745,1,1,5000,1e-05,260,0.052,0.227367543857957,0.22648620267027303
4766,1,1,5000,1e-05,242,0.0484,0.2183058405082191,0.22194017211852388
4772,1,1,5000,1e-05,232,0.0464,0.21597925826338046,0.21411921912803625
4761,1,1,5000,1e-05,243,0.0486,0.22054033644664642,0.21871908924462904
4761,1,1,5000,1e-05,241,0.0482,0.21971973056600994,0.21604805021105836
4721,1,1,5000,1e-05,284,0.0568,0.23743159014756232,0.23574087469083507
4770,1,1,5000,1e-05,237,0.0474,0.21622497543068422,0.21898228238832473
4732,1,1,5000,1e-05,272,0.0544,0.23117231668173419,0.23030553619051367
4746,1,1,5000,1e-05,263,0.0526,0.23288031260714162,0.23115631075097215
4749,1,1,5000,1e-05,259,0.0518,0.23047073566941206,0.22872857276693703
4741,1,1,5000,1e-05,265,0.053,0.2353529264742633,0.22932727705181516
4762,1,1,5000,1e-05,246,0.0492,0.21904191379733698,0.22356064054300792
4738,1,1,5000,1e-05,267,0.0534,0.230972812252871,0.2292344651225029
4765,1,1,5000,1e-05,241,0.0482,0.22153275152897822,0.21971973056600994
4768,1,1,5000,1e-05,235,0.047,0.21906848244327617,0.21445512351072427
4747,1,1,5000,1e-05,255,0.051,0.22715413269408063,0.2218084759426474
4752,1,1,5000,1e-05,253,0.0506,0.22369541792356856,0.22369541792356856
4746,1,1,5000,1e-05,266,0.0532,0.2323139255404204,0.23742316651919204
4736,1,1,5000,1e-05,271,0.0542,0.23592871804848173,0.23251313941366838
4792,1,1,5000,1e-05,213,0.0426,0.21067804821575503,0.2068459330032863
4755,1,1,5000,1e-05,251,0.0502,0.2264507893560983,0.2237855223199213
4757,1,1,5000,1e-05,249,0.0498,0.22297973002046623,0.22297973002046623
4739,1,1,5000,1e-05,268,0.0536,0.23135911479775334,0.23135911479775334
4753,1,1,5000,1e-05,252,0.0504,0.22507740890635825,0.2232931705180434
4745,1,1,5000,1e-05,258,0.0516,0.2230189229639494,0.22391391202870803
4740,1,1,5000,1e-05,267,0.0534,0.23355607463733413,0.230972812252871
4770,1,1,5000,1e-05,238,0.0476,0.2212108496435019,0.22030487965544476
4769,1,1,5000,1e-05,238,0.0476,0.2184816697116717,0.21939516858855393
4729,1,1,5000,1e-05,278,0.0556,0.2351778901172472,0.2351778901172472
4785,1,1,5000,1e-05,217,0.0434,0.21051470257442828,0.20570960113713702
4761,1,1,5000,1e-05,247,0.0494,0.22396347916568898,0.22396347916568898
4724,1,1,5000,1e-05,289,0.0578,0.23928886309228853,0.24506970437000164
4772,1,1,5000,1e-05,231,0.0462,0.21832443747780503,0.2127570445367203
4776,1,1,5000,1e-05,227,0.0454,0.21386640689926037,0.2110422706473753
4742,1,1,5000,1e-05,266,0.0532,0.2331732403171513,0.23145142038881505
4774,1,1,5000,1e-05,234,0.0468,0.2140321471181374,0.2186544305519557
4760,1,1,5000,1e-05,242,0.0484,0.222839493806641,0.21646579406455885
4751,1,1,5000,1e-05,259,0.0518,0.23219982773464756,0.23047073566941206
4770,1,1,5000,1e-05,237,0.0474,0.21898228238832473,0.21898228238832473
4765,1,1,5000,1e-05,239,0.0478,0.21889531744649085,0.21706026812846244
4758,1,1,5000,1e-05,252,0.0504,0.22596424495924128,0.22772755652314017
4758,1,1,5000,1e-05,247,0.0494,0.22126825348431708,0.22126825348431708
4765,1,1,5000,1e-05,238,0.0476,0.2147888265250313,0.2157179640178351
4752,1,1,5000,1e-05,256,0.0512,0.22754902768414545,0.22754902768414545
4734,1,1,5000,1e-05,271,0.0542,0.23592871804848173,0.2307863947463108
4805,1,1,5000,1e-05,199,0.0398,0.19650943997681128,0.19953936954896895
4755,1,1,5000,1e-05,250,0.05,0.22338307903688676,0.22248595461286988
4751,1,1,5000,1e-05,256,0.0512,0.22400571421282983,0.2266683921502952
4766,1,1,5000,1e-05,245,0.049,0.22045180879276086,0.22671347555890892
4722,1,1,5000,1e-05,282,0.0564,0.23752692478959095,0.23413466210708742
4757,1,1,5000,1e-05,250,0.05,0.22605309110914631,0.22427661492005804
4756,1,1,5000,1e-05,250,0.05,0.22516660498395405,0.22338307903688676
4777,1,1,5000,1e-05,232,0.0464,0.21318311377780372,0.21873966261288783
4778,1,1,5000,1e-05,227,0.0454,0.21479953445014727,0.21292919010788539
4739,1,1,5000,1e-05,272,0.0544,0.23545836149943794,0.23715109107908403
4759,1,1,5000,1e-05,245,0.049,0.22045180879276086,0.21954270655159555
4762,1,1,5000,1e-05,248,0.0496,0.22436541622986375,0.22614119483190143
4760,1,1,5000,1e-05,245,0.049,0.22045180879276086,0.22045180879276086
4751,1,1,5000,1e-05,253,0.0506,0.22547647327382075,0.22279955116651382
4753,1,1,5000,1e-05,259,0.0518,0.22520381879533038,0.23305956320219945
4775,1,1,5000,1e-05,231,0.0462,0.2127570445367203,0.21555871589894016
4744,1,1,5000,1e-05,263,0.0526,0.23459164520502432,0.22941935402227948
4763,1,1,5000,1e-05,245,0.049,0.21954270655159555,0.22315689547939135
4795,1,1,5000,1e-05,209,0.0418,0.20797297901410175,0.20409007815178082
4743,1,1,5000,1e-05,265,0.053,0.23019774108361707,0.2310649259407407
4771,1,1,5000,1e-05,236,0.0472,0.21673061620361808,0.21856843321943817
4780,1,1,5000,1e-05,224,0.0448,0.20974498802116823,0.21069636921408968
4751,1,1,5000,1e-05,253,0.0506,0.22369541792356856,0.22279955116651382
4739,1,1,5000,1e-05,269,0.0538,0.23346425850652172,0.23260601883872223
4767,1,1,5000,1e-05,238,0.0476,0.2175643353125691,0.2175643353125691
4749,1,1,5000,1e-05,260,0.052,0.22648620267027303,0.2299913041834408
4790,1,1,5000,1e-05,214,0.0428,0.20534887387078607,0.2063205273355029
3042,1,1,5000,0.0001,2524,0.5048,0.7191501651254765,0.7177582880050916
3040,1,1,5000,0.0001,2429,0.4858,0.7069641857972722,0.6842502173912698
3005,1,1,5000,0.0001,2527,0.5054,0.703683764200937,0.7025459700261614
3004,1,1,5000,0.0001,2522,0.5044,0.7144092944524169,0.7031220662161016
3021,1,1,5000,0.0001,2527,0.5054,0.7076516374601277,0.7141224264788216
3055,1,1,5000,0.0001,2473,0.4946,0.7076516374601277,0.7025459700261614
2970,1,1,5000,0.0001,2626,0.5252,0.7239923756504623,0.7250965177133317
3130,1,1,5000,0.0001,2329,0.4658,0.6850039123975863,0.6782553796321855
3006,1,1,5000,0.0001,2513,0.5026,0.7138579970834535,0.7042678751725084
3041,1,1,5000,0.0001,2528,0.5056,0.7090618026660299,0.7197003821035528
3063,1,1,5000,0.0001,2506,0.5012,0.6994273085889627,0.7194432291710028
3100,1,1,5000,0.0001,2413,0.4826,0.6815403436334492,0.7017814759595753
3067,1,1,5000,0.0001,2443,0.4886,0.7087101240987037,0.6970437862860553
3017,1,1,5000,0.0001,2491,0.4982,0.7079525125317375,0.696273480753073
3041,1,1,5000,0.0001,2507,0.5014,0.7082358646665672,0.7118974926209531
3081,1,1,5000,0.0001,2459,0.4918,0.6895888340163289,0.7140957638860491
3028,1,1,5000,0.0001,2538,0.5076,0.7093252004546292,0.7185695790944674
3011,1,1,5000,0.0001,2529,0.5058,0.7183079840848214,0.7065170627805106
3055,1,1,5000,0.0001,2514,0.5028,0.7127356873343722,0.7213821178820556
3035,1,1,5000,0.0001,2481,0.4962,0.6988458771431653,0.7045463504979641
3052,1,1,5000,0.0001,2485,0.497,0.7099232352867457,0.7135762047602204
3014,1,1,5000,0.0001,2540,0.508,0.7202332955369392,0.7154970300427529
2996,1,1,5000,0.0001,2560,0.512,0.7087002187102809,0.7157206158830414
3017,1,1,5000,0.0001,2451,0.4902,0.6799293786857573,0.6813985324316454
3055,1,1,5000,0.0001,2478,0.4956,0.7005573780926156,0.7093522679177109
3000,1,1,5000,0.0001,2526,0.5052,0.7144039193621491,0.7014078414161051
3063,1,1,5000,0.0001,2426,0.4852,0.7015560989685714,0.6886079871741251
3014,1,1,5000,0.0001,2539,0.5078,0.7079118306681984,0.7191238836250677
3018,1,1,5000,0.0001,2538,0.5076,0.7045156066404775,0.7132616911064269
3048,1,1,5000,0.0001,2473,0.4946,0.7059538511829226,0.7033994881999844
3078,1,1,5000,0.0001,2441,0.4882,0.7038897356830828,0.7038897356830828
2989,1,1,5000,0.0001,2545,0.509,0.7218857250285533,0.7118419768459852
3002,1,1,5000,0.0001,2543,0.5086,0.7118469217465226,0.7126893011684685
3019,1,1,5000,0.0001,2478,0.4956,0.7172033463390979,0.6916506632686764
2975,1,1,5000,0.0001,2551,0.5102,0.7238065763724449,0.7084461588575379
2964,1,1,5000,0.0001,2592,0.5184,0.7214301352175414,0.711379954735864
3032,1,1,5000,0.0001,2513,0.5026,0.701707374907803,0.7102064770191835
3026,1,1,5000,0.0001,2493,0.4986,0.7113353920620006,0.6985685649955915
3065,1,1,5000,0.0001,2463,0.4926,0.6976712979620131,0.7065021160619408
3006,1,1,5000,0.0001,2500,0.5,0.7194442299441979,0.6942621983083913
2991,1,1,5000,0.0001,2512,0.5024,0.7042685851292815,0.6919495935398763
3024,1,1,5000,0.0001,2474,0.4948,0.6965435808332455,0.6953941040877468
2988,1,1,5000,0.0001,2549,0.5098,0.7160334908368462,0.709580129372293
2957,1,1,5000,0.0001,2616,0.5232,0.7148858370397333,0.7210143965275589
3017,1,1,5000,0.0001,2516,0.5032,0.7199928888537719,0.701704895237307
3050,1,1,5000,0.0001,2461,0.4922,0.7042294796442421,0.6965193177507714
3051,1,1,5000,0.0001,2488,0.4976,0.6902131844582513,0.7099255172199405
3043,1,1,5000,0.0001,2461,0.4922,0.6962321164669151,0.698240044683775
2997,1,1,5000,0.0001,2538,0.5076,0.7101705710602206,0.7090431862728814
3034,1,1,5000,0.0001,2506,0.5012,0.71498151025044,0.7099285597861239
3064,1,1,5000,0.0001,2463,0.4926,0.7028123789461879,0.7039497425242799
2967,1,1,5000,0.0001,2608,0.5216,0.72410872111859,0.7196759270671765
3057,1,1,5000,0.0001,2518,0.5036,0.7155326966673151,0.7280020879090938
3072,1,1,5000,0.0001,2465,0.493,0.7016772762459962,0.7098950626677157
3047,1,1,5000,0.0001,2491,0.4982,0.7127389143297846,0.7059722090847486
3075,1,1,5000,0.0001,2460,0.492,0.6968041331679944,0.7098844976473285
3071,1,1,5000,0.0001,2412,0.4824,0.6899929274999853,0.6850476187828114
3050,1,1,5000,0.0001,2492,0.4984,0.7116160762658472,0.7093641096080348
3039,1,1,5000,0.0001,2498,0.4996,0.703420102072723,0.7118987568467865
3032,1,1,5000,0.0001,2503,0.5006,0.7034199599101522,0.7042724188834886
3048,1,1,5000,0.0001,2482,0.4964,0.6999907427959315,0.7087926636189176
2996,1,1,5000,0.0001,2568,0.5136,0.7156920007936375,0.7140133332088414
3037,1,1,5000,0.0001,2500,0.5,0.7059745037889117,0.7079548008171143
3049,1,1,5000,0.0001,2496,0.4992,0.6977100830574258,0.7107737755432455
2935,1,1,5000,0.0001,2662,0.5324,0.7294862849978744,0.7327688858023381
2991,1,1,5000,0.0001,2571,0.5142,0.7204154079418347,0.720970429351995
3001,1,1,5000,0.0001,2531,0.5062,0.7110285226346409,0.707645080531194
3054,1,1,5000,0.0001,2519,0.5038,0.7163697090190233,0.7235921226768572
2988,1,1,5000,0.0001,2548,0.5096,0.7090189278150478,0.7112719873578601
2994,1,1,5000,0.0001,2578,0.5156,0.7198309801613153,0.7162099133633938
3074,1,1,5000,0.0001,2407,0.4814,0.6905461896209405,0.6873529224495958
2984,1,1,5000,0.0001,2556,0.5112,0.7129337697149715,0.7078662020466862
3063,1,1,5000,0.0001,2485,0.497,0.7059681295922643,0.7118925480716876
3063,1,1,5000,0.0001,2431,0.4862,0.6938368396100052,0.6921051654192446
3123,1,1,5000,0.0001,2398,0.4796,0.6817505702234505,0.704261201543859
3022,1,1,5000,0.0001,2500,0.5,0.7059745037889117,0.7031358332498778
3081,1,1,5000,0.0001,2415,0.483,0.7057697924961085,0.6908769789188232
3002,1,1,5000,0.0001,2553,0.5106,0.7101321285507366,0.7160220946311643
3020,1,1,5000,0.0001,2510,0.502,0.7160977586894125,0.7085167605639262
3039,1,1,5000,0.0001,2487,0.4974,0.6974189845422907,0.7036996802614024
3029,1,1,5000,0.0001,2491,0.4982,0.7037021813238893,0.7039863350946522
3060,1,1,5000,0.0001,2492,0.4984,0.6999981714261831,0.7116160762658472
2987,1,1,5000,0.0001,2564,0.5128,0.7171026146933227,0.7089683772919636
2976,1,1,5000,0.0001,2588,0.5176,0.727248403229598,0.7206179570341
3030,1,1,5000,0.0001,2502,0.5004,0.7113366572868293,0.7062576300472796
3072,1,1,5000,0.0001,2473,0.4946,0.7135620785888219,0.7115973861672062
3085,1,1,5000,0.0001,2488,0.4976,0.7065367930971465,0.7227684553160854
3055,1,1,5000,0.0001,2508,0.5016,0.7082354410787419,0.7213857775143616
3061,1,1,5000,0.0001,2459,0.4918,0.6916160495535078,0.6973756233193127
3052,1,1,5000,0.0001,2464,0.4928,0.7039518165329215,0.7005341961674676
3016,1,1,5000,0.0001,2552,0.5104,0.722974301064706,0.7165834494320952
3037,1,1,5000,0.0001,2505,0.501,0.7107735222980666,0.7133014790395433
3074,1,1,5000,0.0001,2453,0.4906,0.6901533452791488,0.6999368828687341
3112,1,1,5000,0.0001,2383,0.4766,0.6964570625673919,0.6930024819580375
2978,1,1,5000,0.0001,2590,0.518,0.7228250134022757,0.7192190208830688
3062,1,1,5000,0.0001,2464,0.4928,0.7013901624630902,0.7056544196701385
3047,1,1,5000,0.0001,2485,0.497,0.7045502111276385,0.7090775698046018
2978,1,1,5000,0.0001,2590,0.518,0.7158742906404727,0.716153614806209
3058,1,1,5000,0.0001,2454,0.4908,0.6933363974291268,0.6987956496716332
3078,1,1,5000,0.0001,2471,0.4942,0.7099058810856549,0.7160770628919767
1933,1,1,5000,0.0002,4917,0.9834,1.0019602986146707,1.0154429772271802
1887,1,1,5000,0.0002,4931,0.9862,1.0186312188422264,0.9963982938564276
1820,1,1,5000,0.0002,5031,1.0062,0.9940631569472838,0.9978785296818447
1825,1,1,5000,0.0002,5033,1.0066,1.0120061462263952,1.001277404119358
1865,1,1,5000,0.0002,4937,0.9874,1.0241295035297049,0.9877455340319186
1812,1,1,5000,0.0002,5031,1.0062,1.0110200591481853,0.9982792995950582
1824,1,1,5000,0.0002,4919,0.9838,0.9905238815899392,0.9725932140417185
1851,1,1,5000,0.0002,4934,0.9868,0.9969081000774344,0.9924846396796275
1804,1,1,5000,0.0002,5070,1.014,1.0003019544117666,1.0036951728488086
1833,1,1,5000,0.0002,5046,1.0092,1.013269638349043,1.0057411993152114
1862,1,1,5000,0.0002,4962,0.9924,0.9889096217551936,0.9997710938009761
1854,1,1,5000,0.0002,4946,0.9892,0.9772836640402827,0.9957325745399717
1809,1,1,5000,0.0002,4977,0.9954,1.0084536875831234,0.9778439752844008
1856,1,1,5000,0.0002,4932,0.9864,1.006883826466589,0.9882383518159978
1843,1,1,5000,0.0002,4970,0.994,0.9801856966922136,1.0003819270658583
1807,1,1,5000,0.0002,5100,1.02,1.0103464752252072,1.009554357129917
1851,1,1,5000,0.0002,4965,0.993,0.995264286508865,0.9869908814168447
1929,1,1,5000,0.0002,4845,0.969,0.9814474005263859,0.998217912081325
1825,1,1,5000,0.0002,5042,1.0084,1.00076442782505,1.0009642551060454
1830,1,1,5000,0.0002,5047,1.0094,1.0200547240221967,1.0064351146497226
1872,1,1,5000,0.0002,4997,0.9994,1.0078688605170814,1.0116321663529684
1887,1,1,5000,0.0002,4959,0.9918,0.9976636507360584,1.0104121733233424
1868,1,1,5000,0.0002,5007,1.0014,1.0010984167403323,1.0151837469148135
1839,1,1,5000,0.0002,4989,0.9978,0.9936775935885844,1.0038900138959448
1832,1,1,5000,0.0002,5045,1.009,1.0100094058967966,1.0127778631072069
1799,1,1,5000,0.0002,5074,1.0148,1.0173401397762696,1.00746263454284
1829,1,1,5000,0.0002,4996,0.9992,0.9987989587499578,0.9953890495680571
1858,1,1,5000,0.0002,5029,1.0058,0.9861877914474505,1.0128012440750653
1820,1,1,5000,0.0002,5014,1.0028,0.9909551755755656,0.9907533295427273
1843,1,1,5000,0.0002,4945,0.989,0.9887765167114357,0.9855348801539193
1839,1,1,5000,0.0002,4936,0.9872,1.0041096354482413,0.9782822496600866
1898,1,1,5000,0.0002,4953,0.9906,0.9962487841899733,1.0026523026453387
1865,1,1,5000,0.0002,4945,0.989,1.000239471326742,0.9950271353083795
1840,1,1,5000,0.0002,4942,0.9884,0.9835982106531101,0.9825810093829415
1874,1,1,5000,0.0002,4986,0.9972,0.9925684661523355,1.0144910842387922
1888,1,1,5000,0.0002,4973,0.9946,0.9994852875355394,1.0255587940240187
1840,1,1,5000,0.0002,4996,0.9992,1.020391767900937,0.997396290348024
1838,1,1,5000,0.0002,4922,0.9844,0.9766046487704224,0.9753751278354396
1870,1,1,5000,0.0002,4888,0.9776,0.9736006573539276,0.9864574192533604
1820,1,1,5000,0.0002,5128,1.0256,0.9992720550480735,1.0179119018854235
1890,1,1,5000,0.0002,4930,0.986,0.9926751734580653,1.0060834955410014
1837,1,1,5000,0.0002,4946,0.9892,1.015225767994489,0.9772836640402827
1836,1,1,5000,0.0002,5033,1.0066,0.9932554756959561,0.9882087026534425
1911,1,1,5000,0.0002,4866,0.9732,0.9988402074406096,0.996033011501125
1836,1,1,5000,0.0002,5045,1.009,1.0092170232412847,0.9970551639703793
1815,1,1,5000,0.0002,4984,0.9968,0.9933729209113766,0.9883267475890755
1789,1,1,5000,0.0002,5052,1.0104,1.0011452641849734,0.998945363871318
1799,1,1,5000,0.0002,5014,1.0028,1.0079643644494582,0.981423537520881
1821,1,1,5000,0.0002,5032,1.0064,1.0087413147085826,0.9921486985326342
1871,1,1,5000,0.0002,4951,0.9902,0.9794406362817504,1.0060337767689513
1761,1,1,5000,0.0002,5102,1.0204,0.9971879662330467,1.00099142853473
1851,1,1,5000,0.0002,4967,0.9934,0.9964719965959907,1.0028740898038997
1814,1,1,5000,0.0002,4987,0.9974,1.0006963775291684,0.9857957394917063
1824,1,1,5000,0.0002,5020,1.004,1.0244920692714024,1.000191981571538
1805,1,1,5000,0.0002,5034,1.0068,1.001974929826091,0.9963702926121393
1806,1,1,5000,0.0002,5008,1.0016,0.9961914675402516,0.9858993052031226
1796,1,1,5000,0.0002,5037,1.0074,1.0004725083679211,0.9918393216645527
1835,1,1,5000,0.0002,5055,1.011,1.0038321572852704,1.000839147915388
1865,1,1,5000,0.0002,4918,0.9836,0.9863726679100552,0.9902176730396202
1827,1,1,5000,0.0002,5049,1.0098,1.0117825655742443,1.0020498789980465
1827,1,1,5000,0.0002,4979,0.9958,0.9978889517376169,0.9942747909909011
1835,1,1,5000,0.0002,5045,1.009,0.9950472350597231,1.0163262271534668
1881,1,1,5000,0.0002,4951,0.9902,0.9986510701941895,1.0103979216130643
1823,1,1,5000,0.0002,4968,0.9936,0.9812028536444439,0.9897267501689545
1838,1,1,5000,0.0002,5039,1.0078,1.0155486989800144,1.0078388561669966
1787,1,1,5000,0.0002,5021,1.0042,0.9960835105552145,0.9786635581240368
1866,1,1,5000,0.0002,4924,0.9848,0.9994843470510181,0.9845653660372174
1887,1,1,5000,0.0002,4893,0.9786,0.9712579677922853,0.9823146339131877
1809,1,1,5000,0.0002,5009,1.0018,1.0064774016340357,0.9998983748361631
1827,1,1,5000,0.0002,5008,1.0016,0.9909578396682677,0.9969942025909679
1805,1,1,5000,0.0002,5104,1.0208,1.0132952975317708,1.0130979024753728
1850,1,1,5000,0.0002,4972,0.9944,1.011320246015079,0.9949716779888762
1826,1,1,5000,0.0002,5004,1.0008,0.9999996799999488,1.0005995002996952
1818,1,1,5000,0.0002,5050,1.01,1.0055346836385108,1.0081170566953026
1834,1,1,5000,0.0002,5037,1.0074,1.0036659005864452,1.0100223957913013
1797,1,1,5000,0.0002,5092,1.0184,1.0085937933578613,1.0119592086640647
